ModelName,CPUUsage,RAMUsage,Temperature,Voltage,DiskUsage,FanSpeed,ProblemDetected
Lenovo Satellite 7144,49.83877881316271,66.52332662350521,66.42492841146833,12.94317299219042,67.44281626060825,1745,Overheating
Lenovo MacBook 1595,92.82601965758856,37.99603642244509,85.56541016923836,14.773583665886129,86.20577311134022,4178,Power Issue
Lenovo Pavilion 4076,26.716750997747106,23.077477883723287,59.75174440850723,18.228666805819024,18.551127719428685,4031,Disk Failure
Lenovo MacBook 7898,54.192707329509005,12.716315281012081,82.29158660974689,12.341128577722776,25.05324970291597,3364,No Problem
Lenovo Galaxy 8193,78.23571658231143,67.33862494702765,26.161193890097636,19.613832436115082,93.0930668278569,1742,Memory Leak
Lenovo Pavilion 4046,67.20668248148236,99.68456670342138,68.06853860099844,18.949928262560828,97.83849086786952,1550,No Problem
Lenovo Vaio 6798,6.2566536569380045,24.81055266227643,77.68860100459284,13.928858266208412,95.26635193640813,1935,Disk Failure
Lenovo Pavilion 3998,75.42732917570834,42.89817951589849,82.16694099910478,10.339307797893035,23.816032029093147,4294,Memory Leak
Lenovo Inspiron 2505,94.97338243646219,16.60713021668534,81.37960411964053,12.312020949523806,11.212385515498358,2442,Disk Failure
Lenovo Surface 5091,88.11647176375754,80.61407682571925,83.46220801637696,13.203195505544182,38.460778078351545,3933,Overheating
Lenovo ThinkPad 8171,42.88206439030132,3.7542705259072773,76.51183624393802,18.24908642952469,43.75509416247475,4474,No Problem
Lenovo MacBook 2079,30.398138168975553,91.19910934070711,42.02834172172373,15.335691670889396,24.217740496165096,4117,Overheating
Lenovo ThinkPad 4587,70.32263387874453,95.48262596295677,35.3352818687597,12.499311496331455,32.06099014175178,2273,Memory Leak
Lenovo MacBook 4758,73.76972511987148,15.87571175454171,26.710260636505083,18.26096126972717,66.1266209545688,2979,Power Issue
Lenovo Galaxy 2811,60.391842998304924,73.01667014825594,89.58865442827552,12.368551589087735,8.144336776291672,2494,No Problem
Lenovo Pavilion 7034,76.16989162870571,8.11653234703199,42.425388317736896,10.867434626364332,95.34188534448009,3546,No Problem
Lenovo ZenBook 5570,54.91101401524998,57.91264482372217,36.967827557928985,13.382001523250086,19.780209261681037,3482,No Problem
Lenovo Galaxy 8902,6.185373577943509,95.28633688344789,39.1986546459617,16.939157977731483,52.07548320032696,4488,No Problem
Lenovo Galaxy 8808,55.08341327359444,12.510846180780277,94.8123411082062,15.803253567582056,73.25427037678529,3165,Memory Leak
Lenovo Galaxy 1547,28.76274855617169,0.15175864314700416,40.969969414769956,14.891114926740384,97.0890487389371,2991,Memory Leak
Lenovo Surface 1341,16.288060039481877,47.70185217093018,78.97325366433996,14.185865425433857,56.174261551856944,4612,Overheating
Lenovo Galaxy 7939,32.446816153267676,1.6799356664005338,54.37562507434686,17.221368587305985,23.005406529140803,4537,No Problem
Lenovo Satellite 7153,15.982446398619688,15.923319633472321,27.84780195845725,13.026548673049678,6.155025923079316,2843,Power Issue
Lenovo Aspire 2086,82.7341321566264,83.80428396331395,91.1985583775438,12.302939133747355,71.83552198743504,1930,Overheating
Lenovo MacBook 3590,86.53096809173122,90.57864240276454,55.67485808480196,15.715254647995488,20.307520233644816,3068,Disk Failure
Lenovo Aspire 1964,99.40467810351839,48.67026784282137,89.76208950019348,17.74224379097759,65.73217148905022,3750,Disk Failure
Lenovo Pavilion 4201,7.18186623366146,8.36500642634248,25.81728927740361,17.40852840466504,65.75515541996528,3405,Memory Leak
Lenovo Satellite 8264,25.382510409170532,95.39466170573907,64.04673084271596,10.213563926769623,19.972374381386647,4704,Memory Leak
Lenovo Inspiron 4092,99.82018276675001,84.46180127066026,25.945332083603567,13.030059050411035,93.79905925378253,1482,No Problem
Lenovo ZenBook 9095,70.59027915992449,60.92603749402432,53.58125307747344,18.372580349516873,63.11292710150447,2236,Overheating
Lenovo Pavilion 6638,39.93361071132464,53.78368367086368,71.83613881404628,13.808508023205285,24.30545132419708,4260,Overheating
Lenovo Galaxy 6274,85.75927360918772,24.260553606655055,44.3104070114621,14.7758038015257,62.43789938996911,4390,Memory Leak
Lenovo Galaxy 2512,2.649941313314663,84.13196441071844,49.47032770750697,17.369673708066422,80.49846060705895,1450,No Problem
Lenovo ThinkPad 7202,93.47741669415406,98.07115095020235,21.55007161894547,11.699509226730422,67.39060780220454,3449,Disk Failure
Lenovo Aspire 6318,37.61815090359041,94.04617239316929,65.41198731472463,19.77841370339293,53.26839472540815,4679,Overheating
Lenovo Galaxy 4344,83.25626372633593,55.45007502374436,83.87088269336488,12.130397517013995,88.64384388956219,2800,No Problem
Lenovo Satellite 5946,55.60635156713648,98.18629407895193,91.0988222051592,18.185020354722113,15.012964244308936,1577,Overheating
Lenovo Aspire 1238,18.455376832311877,89.57097327374781,76.18890688988046,12.764795949198408,25.324732618682045,4443,Power Issue
Lenovo Aspire 7541,76.27489911086013,64.00766619944042,46.18337781850236,17.335391148754272,25.754436246200697,4903,No Problem
Lenovo Pavilion 8573,36.402252210423335,62.91731786656113,74.43228063696591,11.191937773938266,89.58588023640915,3754,Disk Failure
Lenovo Inspiron 5759,79.73073093822667,28.2623058318083,68.88819641618724,12.659176722864338,41.133854390816325,2242,No Problem
Lenovo Aspire 1383,55.94349404571383,43.472122813903844,27.99921055126663,10.298174568979306,68.57539563734795,3974,Overheating
Lenovo Aspire 9622,21.293339956400015,3.818434964881734,88.09847523346896,19.115204647986126,86.22278122084275,2814,Power Issue
Lenovo ZenBook 6666,73.54952317111272,34.346081963055674,56.649507911600836,18.437996628800896,59.380930908967386,1461,Memory Leak
Lenovo Pavilion 7180,75.92900140251214,44.38583780109621,98.20645444578471,11.258574318628465,59.7267693475763,2092,No Problem
Lenovo ThinkPad 4868,52.83664273775801,45.82617169890404,83.88066373391074,13.304831214330386,43.742236351054395,1910,Power Issue
Lenovo Vaio 4987,80.25000988537275,52.26595751483103,74.52580494928782,12.299245762071834,41.35749922331862,4567,Memory Leak
Lenovo Pavilion 9428,9.30421524958238,85.97428025944464,35.45794391013015,16.804561794903716,10.315478515183507,2853,Power Issue
Lenovo Galaxy 3368,54.60478114471275,96.38974800485288,84.42653275712465,16.913603693292245,97.70804154659724,2762,Overheating
Lenovo ThinkPad 8970,94.51859944608152,13.009528626716026,31.076629174506138,14.274615339435659,52.82254940533536,4063,No Problem
Lenovo MacBook 4707,51.63455622971892,55.06945333277196,54.83765889701332,14.053419440470673,19.37160584016182,4534,Power Issue
Lenovo Surface 1298,31.255559735682915,33.93302656916918,84.1735380249104,12.748192254841037,37.393270881030915,4174,Disk Failure
Lenovo Surface 6648,84.40139939754448,73.7866403464918,55.37506086061032,19.910932334842858,81.99069628949293,3166,No Problem
Lenovo Aspire 6288,27.97664288400855,92.92331917450596,97.65315213792053,18.595595139936762,71.20640796066832,1059,Disk Failure
Lenovo ThinkPad 4971,74.39611531054541,19.811364702861333,56.30279463436963,11.997616062344076,15.56681676858538,3390,Overheating
Lenovo Vaio 3844,42.68390539316497,62.31586640719035,65.00866414322638,19.577624264281432,11.581182567264136,2877,Overheating
Lenovo Pavilion 6133,33.23001730941818,56.10200376783546,68.3678248408523,13.757812865306173,89.05590719788842,4366,No Problem
Lenovo ThinkPad 8795,83.09151380258643,37.188913990457664,81.32663195633114,15.833828617424,89.4104226734583,4432,No Problem
Lenovo Pavilion 5339,18.43501239996568,4.705025834837784,28.427572341490396,15.335791488895168,98.89433538741426,1366,No Problem
Lenovo Surface 5317,23.691400725337985,91.11223595798216,26.27469328750945,14.864764939651899,69.04322072164217,3206,Overheating
Lenovo ZenBook 8520,37.08476025590611,97.87257365556667,25.708366096362873,12.469795727164476,49.063154869260416,1462,Power Issue
Lenovo Pavilion 4234,82.92147398937571,53.436844178059374,71.6245114369252,19.672014936550422,25.081802176859224,1104,Overheating
Lenovo MacBook 8561,11.926053411227011,46.019224905594335,57.53518533843466,17.51636450241003,19.81297297206204,4480,Disk Failure
Lenovo Pavilion 8204,22.281066343961143,33.22066522550692,67.15281757406822,14.754152579120424,80.43953924666141,2809,No Problem
Lenovo ZenBook 5279,90.15515309161476,21.7484295261696,85.08690347758825,17.6996483721121,85.1051161347394,2186,Overheating
Lenovo Pavilion 3858,43.010508894912036,81.99381642074212,43.55353977548623,12.069134578440355,57.08401532011634,2964,Memory Leak
Lenovo Vaio 4591,64.26553084116266,92.60255116726358,97.92091643345339,19.42700284107709,98.83119934311001,1658,No Problem
Lenovo Pavilion 4618,21.94485940614639,52.46029255892396,27.959003340342896,19.277027561029712,90.33302627574317,1522,Memory Leak
Lenovo Vaio 2954,4.117015231350241,94.71743293002933,61.57744309528215,16.94240468340301,47.13427474368553,1524,Memory Leak
Lenovo Aspire 6429,14.45480179506944,85.72652449027781,36.405881489347074,14.834715795364595,96.04534250710842,3146,Disk Failure
Lenovo Galaxy 1953,47.66464490915829,50.67090373264925,37.61680237008325,17.10225765411376,8.495440761883055,4053,Memory Leak
Lenovo Vaio 7466,18.898031540550686,30.048041508810353,72.31119357521492,16.13257417299065,85.19838127640057,4742,No Problem
Lenovo Surface 9400,62.82805050660735,48.12622658925149,34.85004593548099,17.340874171553033,57.401257619986346,3801,Memory Leak
Lenovo MacBook 2383,71.6612466181554,75.74232408767139,67.1148812283338,18.434920175147976,16.40952815560296,3786,Disk Failure
Lenovo Pavilion 7125,10.133946620207368,80.82824117635951,63.17531262959422,13.545128421888041,75.3607823667782,4955,Power Issue
Lenovo Galaxy 5839,48.724868300956416,31.824732640281937,59.03958111362626,17.067971148594978,79.88230334213851,3029,Overheating
Lenovo Aspire 2925,77.31138982487735,35.02532305894075,82.04678360013617,11.034856674932556,48.86764102934515,4626,Disk Failure
Lenovo MacBook 4313,52.013524646398125,6.9666212191381245,20.316757035112936,16.202886522210335,57.76821256307356,3079,Memory Leak
Lenovo ZenBook 3785,26.44178298346491,30.161552779041035,52.3308416123146,19.94526487903376,5.450042971266599,1089,No Problem
Lenovo Satellite 6567,20.451321892901543,92.97258633787166,37.95084909214906,11.700640711406265,84.78145705228393,2236,No Problem
Lenovo MacBook 4550,59.36895362597509,51.97852982133118,31.17907133336109,11.450914071971445,86.58777198791883,1299,No Problem
Lenovo Satellite 3359,70.1680696048925,56.69966769998543,61.80491172502511,18.911289459312282,29.654202314382637,3195,No Problem
Lenovo Aspire 9724,88.92314993958385,53.44594228576401,99.94806658765962,11.897960792560431,15.534142063405765,1525,Overheating
Lenovo MacBook 8514,71.00508025073616,90.75100029043374,83.47285514680141,18.954685208256585,52.03242903577887,4796,Overheating
Lenovo Satellite 7090,29.396268495027744,4.4643621888521885,27.563838230620547,12.823540648632738,3.3618677385908846,1774,Disk Failure
Lenovo Vaio 6574,56.956981193846104,76.82630068948222,20.717512765165047,16.860212188469156,33.38828277407819,2201,Disk Failure
Lenovo MacBook 1168,72.82331709092678,90.363327903851,92.61382615484618,12.503616246223821,85.71963108440288,3865,Disk Failure
Lenovo Vaio 6475,4.158878799598953,79.68531376570672,50.85464593435254,11.20212644742132,30.353625264057737,4399,Power Issue
Lenovo ThinkPad 2115,83.30201909202849,61.771763417268545,38.52736961939178,17.82871066800167,65.64636270297164,2354,Overheating
Lenovo Aspire 4283,49.02311353248419,40.97169587703464,33.1695840428165,18.403754416187603,35.450401772285865,4218,Overheating
Lenovo Vaio 6805,59.968610357930494,21.67930374071484,64.4212038096376,11.567043356103046,51.94782556419815,3327,No Problem
Lenovo Vaio 5442,59.48008885238271,79.24923554010319,36.198554600651036,14.664059404724288,80.32486059314668,2306,No Problem
Lenovo MacBook 4034,78.96153944095859,96.17216810770257,67.68870712298987,12.038549840558895,70.56015280901505,3089,Memory Leak
Lenovo Satellite 9269,91.48497014676299,25.08548033536897,28.765263633285578,14.855438418589927,1.2648982175869627,4008,Disk Failure
Lenovo Pavilion 2435,53.0586540919605,50.739203255449404,69.83524168175025,10.742466961870917,84.13975805407516,3999,Disk Failure
Lenovo Galaxy 9017,61.47766118953605,73.30467713457493,65.1134813367171,18.31126650517316,75.00636291250802,1320,Memory Leak
Lenovo Vaio 9369,38.09533989786126,37.39721673999511,26.645979654804243,16.781613328177336,86.07716242027014,4234,Power Issue
Lenovo Vaio 7412,68.98524808693263,79.11870038124438,75.01514198253606,14.106700190841043,55.03482364046949,1871,Power Issue
Lenovo ZenBook 9896,53.99729446547907,30.29981856182481,43.57027076865396,11.762112119187568,58.13093393647123,2062,No Problem
Lenovo Inspiron 8525,19.78312849549406,84.5315239485655,21.341120017023208,17.728367642052795,67.05309905830251,3777,Overheating
Lenovo Pavilion 7461,65.96464279303606,74.79468854610859,75.27068887451514,18.103684250401614,34.69789109995799,4680,No Problem
Lenovo Surface 9812,0.014024547473823201,81.32164824008751,47.99155371430356,10.31378169618522,92.81226414951685,2301,Overheating
Lenovo Pavilion 5225,18.279453861426774,17.725174144685653,38.62071982749531,15.379894434870922,6.138123112123606,4745,No Problem
Lenovo ThinkPad 3429,16.62670240046149,44.96435828937248,66.41217326595407,10.737082036545969,16.84773324617642,3796,Memory Leak
Lenovo Vaio 6526,78.62945425307112,74.64395008433497,21.79533895949783,18.636281688191197,2.6716997047092406,2770,No Problem
Lenovo Galaxy 3922,62.87523913464277,59.15792318468911,72.21097825724772,14.838810112350242,77.61312117240567,1894,Overheating
Lenovo Surface 3601,80.47250370683331,62.400348210547904,98.14159699590377,17.857129341242448,77.74965957234761,1477,Overheating
Lenovo Surface 6826,39.72296826866012,92.17305359768301,38.369215444092745,17.53203180078299,2.4528951945434474,1873,Disk Failure
Lenovo Pavilion 1189,29.21544843010008,80.71183008431261,74.03446686756554,19.05707157201678,64.9894239152208,1507,Power Issue
Lenovo Aspire 2569,97.95628815762363,52.2464145535669,52.353863176228465,16.163525540083548,82.3413168727826,4607,No Problem
Lenovo Pavilion 7236,9.100931001589373,63.42543849185296,62.073711531838654,16.01025707218383,14.697331788415225,4443,No Problem
Lenovo Inspiron 6235,40.71639094882048,30.26828968952522,66.19431014488578,10.795828664578027,25.444203325416503,4118,Overheating
Lenovo Inspiron 2784,17.391562694685348,70.5467827369853,34.72960845145348,13.413687305535873,2.4103387788565467,1099,Power Issue
Lenovo ThinkPad 4292,18.92444710820803,74.81330868676778,57.38899009394122,14.941531159469939,69.02531393438703,3944,Overheating
Lenovo MacBook 9631,32.55672180889447,17.4319109795401,50.37919460493398,17.83039209315729,94.29930951763879,3628,No Problem
Lenovo ThinkPad 8655,78.13884330769845,5.42546870516003,27.496347607859263,14.592713721735917,60.16117538110159,2615,Disk Failure
Lenovo Inspiron 2803,50.40228636142518,80.104815839063,38.87026182537953,14.463662139587646,62.42691127300114,4454,Memory Leak
Lenovo Aspire 7412,29.251216844862626,57.759507395257884,62.60696364509221,10.172121433120125,76.7902953638589,1192,Memory Leak
Lenovo Aspire 8687,99.9922277416927,90.31796521948493,26.037696990649295,17.610305728258027,46.158927334888524,2471,Disk Failure
Lenovo Surface 7326,50.80985005694547,18.721225560725642,90.34278828075706,11.559885740042752,45.402641172458566,1116,Memory Leak
Lenovo Satellite 2526,88.95794285845244,39.83882024642333,89.04244672388455,18.028018191940834,91.14674931732718,1591,Memory Leak
Lenovo Satellite 4260,27.803386190897317,80.37630159454446,60.58599731999255,11.631610460877745,2.4475488237047816,1162,No Problem
Lenovo Vaio 3514,1.5225304670735351,44.269049698813845,22.2046775094029,19.835686384336817,83.74578605359416,1998,Memory Leak
Lenovo ThinkPad 1733,73.10342125328354,9.602276708068192,61.98413635210376,15.075604797756842,49.42816747659515,3657,No Problem
Lenovo Surface 3507,84.7891734385635,82.36682183007812,57.024325210771536,11.597098103885008,96.19879272454853,1658,Disk Failure
Lenovo Surface 3590,93.82440623198144,46.696265849378506,59.408886000715135,10.465642191582823,70.14961941876616,3097,Power Issue
Lenovo Satellite 4539,28.476103286364594,45.03767893704344,50.79311548895552,10.477008517379552,92.05242348636735,2539,Power Issue
Lenovo Surface 4762,36.94850569888142,75.5617864824598,89.96948711773778,12.329240381380664,12.546437168305346,2425,Power Issue
Lenovo Surface 1882,84.73475584072693,49.457782370148216,67.66218864792665,12.006412948373919,44.21170866950283,3536,Overheating
Lenovo MacBook 1006,7.951321829463898,70.50869285945237,88.63866775357687,12.957408600319319,68.71763355222642,4547,Memory Leak
Lenovo Inspiron 2741,91.01074718849158,99.05909792574107,82.58374746731607,15.925964671584467,5.011695979258612,2582,Disk Failure
Lenovo Satellite 3657,26.409770970920967,77.51828452537713,84.36805384978558,15.830564397222114,12.594086350892264,2738,Memory Leak
Lenovo ZenBook 3637,9.352063322668302,51.680235157780494,25.69662943085173,12.926931731302126,78.68827725395579,1377,Memory Leak
Lenovo Vaio 6596,32.9343167824297,45.66907672424,22.571844110053316,18.792256570627003,3.4545234234991784,4094,Disk Failure
Lenovo Surface 7137,60.78826601701286,13.92083634946898,78.61727744840935,13.86338960755188,86.24163233968355,3813,Disk Failure
Lenovo Galaxy 4194,76.30722523577761,50.546846438558866,88.29725344228797,14.195786019485372,9.634909622704424,4462,Overheating
Lenovo ZenBook 1669,36.625889209637386,8.031289622631855,47.25159323830602,10.693981805311171,30.760800946205524,4114,Memory Leak
Lenovo Vaio 8441,4.216088400680674,36.770564147689115,81.9375556470353,18.78701927193791,75.49381715083618,4067,No Problem
Lenovo Satellite 9247,10.885199660187372,81.94485120245216,96.98315877183325,13.666625497479732,14.249257754870037,2082,Disk Failure
Lenovo Aspire 9882,14.49997407260668,41.919278632735605,73.02212302466663,12.547519532696503,90.2963702594235,2233,No Problem
Lenovo Vaio 4103,35.62749428962415,78.86139544459948,95.27125868068393,17.223722110426543,5.848994845238775,1994,No Problem
Lenovo ZenBook 9554,83.40492929115332,73.41432266429133,80.09086718534911,15.355986598508693,42.135691506193716,3375,Disk Failure
Lenovo Surface 3962,75.5541269956161,38.65825719341341,62.53344778690439,13.539431504052343,19.54759414822228,3951,No Problem
Lenovo ZenBook 1964,9.177921032087799,41.78681918332528,21.773393285398015,15.850694205047883,81.97861822120277,2556,Power Issue
Lenovo MacBook 9294,29.067680232265335,85.93048536097831,48.35327858544268,17.444755616533634,96.84992081612482,4049,Memory Leak
Lenovo MacBook 2297,82.38012588277573,10.932237597789008,71.18654406326849,15.582193410166745,46.5463988193045,1571,Power Issue
Lenovo MacBook 1011,68.80466671632347,17.413824315547867,84.637385237914,15.593956119685092,30.899933066413155,4224,No Problem
Lenovo ThinkPad 3041,5.428149313510932,92.8335380792364,94.93831802259324,16.813627276149454,44.8686084549257,3875,Power Issue
Lenovo Aspire 8408,63.33066844026416,79.80187104350709,98.03692875515014,17.90778354578284,51.65510297329957,3858,Overheating
Lenovo Galaxy 1885,17.229946650165918,11.021955203709222,55.53767109887068,19.099526548988944,18.925376351076995,2841,No Problem
Lenovo MacBook 5920,66.60979501411786,52.14176503119292,36.78362608954831,17.364555808718265,99.72023857346818,4898,Memory Leak
Lenovo Aspire 5898,41.6648093027913,67.23659356900738,77.32386775148854,14.62371667974748,11.353059144972333,4127,Disk Failure
Lenovo Galaxy 9706,18.718306153666763,71.3902046997296,75.14850328659777,12.813026667613373,58.57599983921602,1386,Power Issue
Lenovo ThinkPad 4240,17.945826303545644,3.3209103843346077,74.637046214078,12.164786649401055,77.56479919017924,4381,No Problem
Lenovo Satellite 5456,65.16826599757238,54.810184138808246,81.06848320905051,10.123010141185851,53.44368571114367,3058,Power Issue
Lenovo Surface 8002,12.622664294843133,25.570231816427814,31.189256967756627,19.092060616319856,75.6496702124695,3128,Overheating
Lenovo Inspiron 1485,60.407103073972955,87.46934806121428,88.77556855246526,19.490746627325585,59.904432639120365,4900,Power Issue
Lenovo Vaio 5530,73.05922599610378,85.57622417553759,27.916319654091204,15.608614858710418,56.066606670097954,3299,Disk Failure
Lenovo Aspire 2190,14.95102109181159,34.284654115749326,69.8542659250946,18.48209425079443,67.0718004027629,4547,Power Issue
Lenovo ThinkPad 6103,87.12099816369235,46.88923860248258,76.6634370263732,12.856664876915094,65.97799261043352,3177,Overheating
Lenovo ThinkPad 9657,34.237581558336025,70.83511704332147,51.05284733204989,17.896288590909904,88.1226370647742,2766,Memory Leak
Lenovo ThinkPad 9674,19.258213908394715,46.22705037493886,54.19945571503453,19.278821137041824,95.46786433401174,2337,No Problem
Lenovo Galaxy 9538,99.53082673534178,16.23626734457666,22.270347684286413,12.481343024742216,23.387450567579414,3753,Overheating
Lenovo MacBook 1463,12.420416784718125,77.63844317183327,43.129308135245886,17.33996009236114,48.17629344895866,2165,Power Issue
Lenovo MacBook 5056,87.90070334581671,90.97258874347025,64.65693431016325,12.017175495066045,59.4368486545328,2360,No Problem
Lenovo Galaxy 5883,87.42923707770012,57.03183031979864,52.204007812223274,13.505617515541424,41.7009956311307,4226,Disk Failure
Lenovo Surface 7806,37.96728751136058,43.16989131266371,70.40655525901141,14.703103344388929,3.0523257650305946,1904,Disk Failure
Lenovo Satellite 3711,30.01150586463738,55.35770732521179,44.9232972748145,15.42630925574307,8.951312002446809,1470,Disk Failure
Lenovo Galaxy 4425,29.150469746923967,32.83015173200783,69.95116146074602,10.597882961932058,47.494390498220596,3290,No Problem
Lenovo Satellite 4655,42.79690714486946,46.034695159367786,47.033030660628825,18.407480563766207,97.2586373147985,2493,Power Issue
Lenovo Vaio 4749,44.75533306570281,36.19738841132511,34.04372620869288,13.608698422560792,43.42686601798963,3369,No Problem
Lenovo Vaio 3876,28.353978514086275,57.08189919221155,94.53729761903774,19.523538109729017,45.236591823015125,3398,No Problem
Lenovo Galaxy 8588,55.913038900489745,74.96727592429244,27.592221536841038,18.24770065874244,48.55647365092427,1735,Disk Failure
Lenovo Galaxy 8423,84.50979252573836,50.70655760712201,53.843034254218686,12.864879623949225,57.16066731408881,1860,No Problem
Asus Vaio 6497,28.79529231320128,59.310837709437045,42.13108413722616,11.32804791246375,65.4278599589083,1089,Disk Failure
Asus MacBook 5839,65.17132568788429,73.01670024279532,36.512443026870926,16.389863939499882,50.5036784895244,2563,Disk Failure
Asus MacBook 5751,24.50392926477415,44.97524655256569,82.93182383958408,13.04375642357752,96.22276741234866,1819,Power Issue
Asus MacBook 5579,63.35778620610025,49.96443725877684,54.65047172843327,19.383023782951938,57.30733249724073,2362,Power Issue
Asus Vaio 4297,55.797975997184956,54.01326403025492,97.4464779385353,14.484383633590395,19.439818212401995,1410,Overheating
Asus Galaxy 9684,78.87583250457583,72.24594858131347,88.43095179278663,12.690873650166795,70.68456392075271,2507,Disk Failure
Asus Inspiron 3146,52.494766451872145,86.68887428615626,62.77536709959413,15.889467380503305,7.3342385630237095,4155,Disk Failure
Asus Pavilion 1308,52.35878642676058,3.468465411232824,76.65517971346976,11.719230591465369,24.8795717749831,1192,Overheating
Asus Galaxy 7721,0.06883814891356366,91.30915726897854,81.34644558651016,16.773707568241633,20.67849081565887,3646,Memory Leak
Asus ZenBook 4837,4.2369602552143615,10.525982538667156,77.29664261152202,19.027235819987606,42.68087515818194,2078,Overheating
Asus Satellite 8734,54.080487423388604,52.57388945087259,27.46379404580776,14.479045033906646,46.70011159805314,3922,Memory Leak
Asus Satellite 6292,63.49960352116272,4.621604079640463,33.678936664519824,14.30029350830931,67.44195904951633,3020,Disk Failure
Asus Aspire 2334,14.719278585379147,58.90045695762232,62.98044238752755,12.837575149372945,83.16224485402272,4622,Memory Leak
Asus Surface 7074,75.1291132768541,56.912860186353484,27.43927768205033,14.861172722349863,80.04626158289183,4814,Overheating
Asus Satellite 6918,30.4265114477452,86.83115038258003,90.29407637898427,19.56164406701409,43.78251580865445,1268,Memory Leak
Asus Pavilion 2039,30.53403355018035,96.2715828139072,75.87029683377239,12.895260193039647,72.2607567703434,1277,Disk Failure
Asus ZenBook 7805,79.22763772157542,78.92547538175528,30.97174723210027,16.851150287520653,59.543207704935185,2911,Power Issue
Asus Galaxy 2450,22.915923613841617,64.13035283848501,55.94320218456061,16.283938666035876,8.576268951031885,1340,Disk Failure
Asus MacBook 2128,68.81675058036478,65.0750010207613,94.16577900202684,13.335322071666837,94.88502058205425,4360,Memory Leak
Asus Vaio 8694,1.6046709062407905,31.56302734478188,30.670070105892258,13.583381512263003,58.45217813748255,2166,Memory Leak
Asus Galaxy 1051,43.36982160413042,18.867851690833916,94.37993488494291,18.70134551798868,30.911941294508082,3905,Power Issue
Asus ZenBook 1323,52.805414400404295,25.207172639222243,46.93804543350698,14.222431221074746,21.432253046024297,4581,Memory Leak
Asus ZenBook 9137,3.334290484992941,35.50815751319216,85.3355823106887,14.69718938480442,9.502251283446228,3201,No Problem
Asus Satellite 4736,91.10630289751278,96.912290751138,50.24729455778419,15.894178483870334,10.690032232955604,4126,No Problem
Asus ThinkPad 7711,82.98937224088725,38.69648522654031,41.006279954943885,12.011620783874639,13.20147458532328,3640,Power Issue
Asus ZenBook 9275,25.91153289536553,52.81652413160326,70.9437472273325,19.36608509588735,32.542381471265934,2571,Power Issue
Asus Surface 8918,29.786610287711778,24.940654245843053,20.230451353551402,14.316061230273107,33.35815571780005,4504,Power Issue
Asus MacBook 7404,4.76924626224311,91.22337875011566,63.12044165162855,17.634387229580835,79.4816074384495,2675,Memory Leak
Asus Satellite 8211,81.01029565624258,54.079097739511425,28.481640941085047,12.62174596244385,2.242900909595724,2694,Power Issue
Asus Surface 1624,9.26617200981007,42.14099620968462,71.11379877675662,10.26763379917497,89.1854266191839,2326,Power Issue
Asus Galaxy 7915,28.420259762147516,78.6951761141817,91.69680917103169,12.654344031018116,2.2339118647687672,3864,Power Issue
Asus ZenBook 8367,33.63797956812687,82.2106179012851,41.53062984891301,17.000587961938454,37.128513612778114,4181,No Problem
Asus Inspiron 8358,77.16496788558554,1.0977936661418441,66.62534429829681,17.127588448250542,48.424652801183896,3639,Memory Leak
Asus Aspire 9581,76.86603528965334,96.12411120772785,67.2397561645461,11.520440498957674,29.22810044199461,1450,Power Issue
Asus Aspire 9653,24.954358728780747,0.13299239106995264,70.33289982535267,16.61922337201337,5.979454278864582,2883,No Problem
Asus Vaio 6768,88.68221670474358,97.27206135113072,44.97117521960824,16.163274616256167,41.977706657396006,1792,Disk Failure
Asus Inspiron 3217,85.72127020246785,92.65934177586227,48.31945860176239,16.3129777865266,87.8223709625867,1061,No Problem
Asus Satellite 5871,8.081247584176587,80.29710138051301,25.601319066855748,14.65952758100646,28.57719269573018,3675,No Problem
Asus Aspire 2138,54.716081064501765,50.40012412340049,98.37792941663338,13.37845389690768,86.16427948459915,3121,No Problem
Asus MacBook 4754,7.238587270731522,30.033688225375954,75.21722987183713,11.469432077730982,8.97004158808885,4732,Memory Leak
Asus Surface 1922,22.589019086912153,14.446235077362534,56.26549906080122,19.90583102360292,29.161046408405355,2861,Power Issue
Asus ThinkPad 5300,65.498478886126,61.21659461569886,37.212012058392155,10.7152055393362,13.759583931668084,2120,Disk Failure
Asus Satellite 8542,25.406573802896038,63.828533271073084,65.7248074536736,18.543506751122507,23.05176467728388,2568,Power Issue
Asus ThinkPad 3150,44.50686669181418,75.11394831219195,40.32085459836402,14.067751223993703,29.67681421851327,2386,Memory Leak
Asus Aspire 5988,61.82794286867611,53.68947153675532,47.826582088715234,12.854935718266638,15.345325378571605,3924,Disk Failure
Asus Inspiron 7440,93.03432972743975,70.4987909144012,76.20651820028269,10.205078609878116,69.49221882273716,4785,Memory Leak
Asus Inspiron 1375,50.74066336841876,39.58476012294048,76.17449306168008,14.459083162804752,13.518722912101833,4857,Power Issue
Asus MacBook 2846,78.2322555891242,68.76533389280068,61.6165001625259,12.328321971733157,57.525821474481965,1855,Memory Leak
Asus ZenBook 6738,85.87476969050559,64.36152698036804,93.80695684719674,19.73144578158517,20.43311757246299,3374,No Problem
Asus Satellite 4642,67.95215807187847,47.44367960266409,53.117846953305104,11.77321038387634,21.97992835426046,2428,No Problem
